Frame; Time (ms); Time (s); Delta
941;8221,76;8,22;8,18
942;8229,79;8,23;8,03
943;8237,83;8,24;8,04
944;8245,84;8,25;8,01
945;8253,99;8,25;8,15
946;8262,2;8,26;8,21
947;8270;8,27;7,8
948;8277,92;8,28;7,92
949;8285,87;8,29;7,95
950;8293,75;8,29;7,88
951;8302,02;8,3;8,27
952;8310,12;8,31;8,1
953;8318,78;8,32;8,66
954;8327,07;8,33;8,29
955;8335,11;8,34;8,04
956;8342,87;8,34;7,76
957;8350,74;8,35;7,87
958;8358,48;8,36;7,74
959;8366,18;8,37;7,7
960;8374,09;8,37;7,91
961;8382,03;8,38;7,94
962;8389,81;8,39;7,78
963;8398,13;8,4;8,32
964;8405,99;8,41;7,86
965;8413,82;8,41;7,83
966;8421,66;8,42;7,84
967;8429,44;8,43;7,78
968;8437,11;8,44;7,67
969;8445,4;8,45;8,29
970;8453,16;8,45;7,76
971;8461,18;8,46;8,02
972;8469,64;8,47;8,46
973;8477,48;8,48;7,84
974;8485,88;8,49;8,4
975;8493,67;8,49;7,79
976;8501,48;8,5;7,81
977;8509,44;8,51;7,96
978;8517,45;8,52;8,01
979;8525,3;8,53;7,85
980;8533,24;8,53;7,94
981;8541,22;8,54;7,98
982;8549,24;8,55;8,02
983;8557,3;8,56;8,06
984;8565,23;8,57;7,93
985;8573,11;8,57;7,88
986;8581,01;8,58;7,9
987;8588,75;8,59;7,74
988;8596,7;8,6;7,95
989;8604,42;8,6;7,72
990;8612,57;8,61;8,15
991;8620,8;8,62;8,23
992;8629,03;8,63;8,23
993;8636,88;8,64;7,85
994;8645,45;8,65;8,57
995;8653,3;8,65;7,85
996;8661,22;8,66;7,92
997;8669,11;8,67;7,89
998;8677,1;8,68;7,99
999;8685,45;8,69;8,35
1000;8693,34;8,69;7,89
1001;8701,26;8,7;7,92
1002;8709,69;8,71;8,43
1003;8717,95;8,72;8,26
1004;8726,15;8,73;8,2
1005;8734,84;8,73;8,69
1006;8743,11;8,74;8,27
1007;8751,29;8,75;8,18
1008;8759,14;8,76;7,85
1009;8767,24;8,77;8,1
1010;8775,43;8,78;8,19
1011;8783,39;8,78;7,96
1012;8791,3;8,79;7,91
1013;8799,24;8,8;7,94
1014;8807,19;8,81;7,95
1015;8815,23;8,82;8,04
1016;8823,38;8,82;8,15
1017;8831,41;8,83;8,03
1018;8839,65;8,84;8,24
1019;8847,75;8,85;8,1
1020;8855,7;8,86;7,95
1021;8864,13;8,86;8,43
1022;8872,18;8,87;8,05
1023;8880,4;8,88;8,22
1024;8888,24;8,89;7,84
1025;8896,26;8,9;8,02
1026;8904,23;8,9;7,97
1027;8912,41;8,91;8,18
1028;8920,52;8,92;8,11
1029;8928,55;8,93;8,03
1030;8936,56;8,94;8,01
1031;8944,75;8,94;8,19
1032;8952,87;8,95;8,12
1033;8961,09;8,96;8,22
1034;8969,25;8,97;8,16
1035;8977,38;8,98;8,13
1036;8985,51;8,99;8,13
1037;8993,77;8,99;8,26
1038;9001,89;9;8,12
1039;9010,08;9,01;8,19
1040;9018,31;9,02;8,23
1041;9026,27;9,03;7,96
1042;9034,39;9,03;8,12
1043;9042,55;9,04;8,16
1044;9050,51;9,05;7,96
1045;9058,53;9,06;8,02
1046;9066,63;9,07;8,1
1047;9074,66;9,07;8,03
1048;9082,65;9,08;7,99
1049;9090,72;9,09;8,07
1050;9098,79;9,1;8,07
1051;9107,24;9,11;8,45
1052;9115,32;9,12;8,08
1053;9123,24;9,12;7,92
1054;9131,42;9,13;8,18
1055;9139,59;9,14;8,17
1056;9147,78;9,15;8,19
1057;9157,7;9,16;9,92
1058;9165,76;9,17;8,06
1059;9174,01;9,17;8,25
1060;9182,2;9,18;8,19
1061;9190,25;9,19;8,05
1062;9198,58;9,2;8,33
1063;9206,64;9,21;8,06
1064;9214,68;9,21;8,04
1065;9223,25;9,22;8,57
1066;9231,48;9,23;8,23
1067;9239,6;9,24;8,12
1068;9247,9;9,25;8,3
1069;9256,15;9,26;8,25
1070;9264,41;9,26;8,26
1071;9272,78;9,27;8,37
1072;9281,51;9,28;8,73
1073;9289,62;9,29;8,11
1074;9298,89;9,3;9,27
1075;9307,3;9,31;8,41
1076;9315,71;9,32;8,41
1077;9324,12;9,32;8,41
1078;9333,67;9,33;9,55
1079;9343,33;9,34;9,66
1080;9352,13;9,35;8,8
1081;9360,84;9,36;8,71
1082;9369,43;9,37;8,59
1083;9378,22;9,38;8,79
1084;9386,77;9,39;8,55
1085;9395,62;9,4;8,85
1086;9404,37;9,4;8,75
1087;9413,35;9,41;8,98
1088;9421,64;9,42;8,29
1089;9429,98;9,43;8,34
1090;9438,24;9,44;8,26
1091;9446,76;9,45;8,52
1092;9455,74;9,46;8,98
1093;9464,68;9,46;8,94
1094;9473,29;9,47;8,61
1095;9481,65;9,48;8,36
1096;9489,84;9,49;8,19
1097;9498,28;9,5;8,44
1098;9506,6;9,51;8,32
1099;9515,02;9,52;8,42
1100;9523,43;9,52;8,41
1101;9532,08;9,53;8,65
1102;9540,43;9,54;8,35
1103;9548,76;9,55;8,33
1104;9557,09;9,56;8,33
1105;9565,81;9,57;8,72
1106;9574,37;9,57;8,56
1107;9582,6;9,58;8,23
1108;9590,78;9,59;8,18
1109;9599,9;9,6;9,12
1110;9607,87;9,61;7,97
1111;9616,5;9,62;8,63
1112;9624,44;9,62;7,94
1113;9633,23;9,63;8,79
1114;9641,94;9,64;8,71
1115;9650,08;9,65;8,14
1116;9658,12;9,66;8,04
1117;9666,1;9,67;7,98
1118;9674,08;9,67;7,98
1119;9682,22;9,68;8,14
1120;9690,37;9,69;8,15
1121;9699,39;9,7;9,02
1122;9707,88;9,71;8,49
1123;9716,13;9,72;8,25
1124;9724,26;9,72;8,13
1125;9733,56;9,73;9,3
1126;9741,71;9,74;8,15
1127;9749,92;9,75;8,21
1128;9758,03;9,76;8,11
1129;9766,2;9,77;8,17
1130;9774,37;9,77;8,17
1131;9782,38;9,78;8,01
1132;9790,52;9,79;8,14
1133;9798,68;9,8;8,16
1134;9806,73;9,81;8,05
1135;9814,82;9,81;8,09
1136;9822,98;9,82;8,16
1137;9831,27;9,83;8,29
1138;9839,43;9,84;8,16
1139;9847,47;9,85;8,04
1140;9855,52;9,86;8,05
1141;9863,6;9,86;8,08
1142;9871,6;9,87;8
1143;9879,65;9,88;8,05
1144;9887,73;9,89;8,08
1145;9895,95;9,9;8,22
1146;9904,06;9,9;8,11
1147;9914,5;9,91;10,44
1148;9924,31;9,92;9,81
1149;9932,62;9,93;8,31
1150;9940,73;9,94;8,11
1151;9949,34;9,95;8,61
1152;9958,02;9,96;8,68
1153;9966,02;9,97;8
1154;9974,22;9,97;8,2
1155;9982,14;9,98;7,92
1156;9990,05;9,99;7,91
1157;9998,07;10;8,02
1158;10005,97;10,01;7,9
1159;10013,81;10,01;7,84
1160;10021,75;10,02;7,94
1161;10029,92;10,03;8,17
1162;10037,75;10,04;7,83
1163;10045,78;10,05;8,03
1164;10053,76;10,05;7,98
1165;10061,97;10,06;8,21
1166;10069,97;10,07;8
1167;10077,98;10,08;8,01
1168;10086,55;10,09;8,57
1169;10095,02;10,1;8,47
1170;10103,17;10,1;8,15
1171;10111,47;10,11;8,3
1172;10119,38;10,12;7,91
1173;10127,48;10,13;8,1
1174;10135,36;10,14;7,88
1175;10143,16;10,14;7,8
1176;10151,41;10,15;8,25
1177;10159,3;10,16;7,89
1178;10168;10,17;8,7
1179;10176,3;10,18;8,3
1180;10184,26;10,18;7,96
1181;10192,21;10,19;7,95
1182;10200,46;10,2;8,25
1183;10208,6;10,21;8,14
1184;10216,73;10,22;8,13
1185;10225,22;10,23;8,49
1186;10233,3;10,23;8,08
1187;10242,26;10,24;8,96
1188;10250,7;10,25;8,44
1189;10259,39;10,26;8,69
1190;10267,75;10,27;8,36
1191;10276,01;10,28;8,26
1192;10284,25;10,28;8,24
1193;10292,13;10,29;7,88
1194;10300,5;10,3;8,37
1195;10308,51;10,31;8,01
1196;10316,53;10,32;8,02
1197;10324,33;10,32;7,8
1198;10332,41;10,33;8,08
1199;10340,35;10,34;7,94
1200;10348,3;10,35;7,95
1201;10356,24;10,36;7,94
1202;10364,27;10,36;8,03
1203;10372,54;10,37;8,27
1204;10380,7;10,38;8,16
1205;10392,99;10,39;12,29
1206;10401,52;10,4;8,53
1207;10409,91;10,41;8,39
1208;10419,15;10,42;9,24
1209;10427,31;10,43;8,16
1210;10435,39;10,44;8,08
1211;10444,42;10,44;9,03
1212;10453,28;10,45;8,86
1213;10461,65;10,46;8,37
1214;10469,98;10,47;8,33
1215;10478,64;10,48;8,66
1216;10486,81;10,49;8,17
1217;10495,24;10,5;8,43
1218;10503,5;10,5;8,26
1219;10512,32;10,51;8,82
1220;10520,54;10,52;8,22
1221;10528,78;10,53;8,24
1222;10537,24;10,54;8,46
1223;10545,62;10,55;8,38
1224;10553,91;10,55;8,29
1225;10562,13;10,56;8,22
1226;10570,3;10,57;8,17
1227;10578,4;10,58;8,1
1228;10586,54;10,59;8,14
1229;10594,53;10,59;7,99
1230;10602,48;10,6;7,95
1231;10610,5;10,61;8,02
1232;10618,63;10,62;8,13
1233;10626,44;10,63;7,81
1234;10634,2;10,63;7,76
1235;10642,02;10,64;7,82
1236;10649,78;10,65;7,76
1237;10657,59;10,66;7,81
1238;10665,52;10,67;7,93
1239;10673,76;10,67;8,24
1240;10681,56;10,68;7,8
1241;10689,04;10,69;7,48
1242;10696,65;10,7;7,61
1243;10704,08;10,7;7,43
1244;10711,77;10,71;7,69
1245;10719,43;10,72;7,66
1246;10726,57;10,73;7,14
1247;10733,7;10,73;7,13
1248;10741,25;10,74;7,55
1249;10748,32;10,75;7,07
1250;10755,17;10,76;6,85
1251;10763,47;10,76;8,3
1252;10770,22;10,77;6,75
1253;10776,94;10,78;6,72
1254;10784,23;10,78;7,29
1255;10791,11;10,79;6,88
1256;10797,83;10,8;6,72
1257;10804,53;10,8;6,7
1258;10811,56;10,81;7,03
1259;10818,16;10,82;6,6
1260;10825,52;10,83;7,36
1261;10832,46;10,83;6,94
1262;10839,38;10,84;6,92
1263;10845,73;10,85;6,35
1264;10852,21;10,85;6,48
1265;10859,11;10,86;6,9
1266;10865,81;10,87;6,7
1267;10872,11;10,87;6,3
1268;10878,51;10,88;6,4
1269;10884,86;10,88;6,35
1270;10891,32;10,89;6,46
1271;10897,78;10,9;6,46
1272;10904;10,9;6,22
1273;10910,71;10,91;6,71
1274;10917,36;10,92;6,65
1275;10923,69;10,92;6,33
1276;10930,36;10,93;6,67
1277;10936,81;10,94;6,45
1278;10943,38;10,94;6,57
1279;10950,02;10,95;6,64
1280;10956,97;10,96;6,95
1281;10963,87;10,96;6,9
1282;10970,15;10,97;6,28
1283;10977,74;10,98;7,59
1284;10984,5;10,98;6,76
1285;10991,37;10,99;6,87
1286;10998,54;11;7,17
1287;11005,87;11,01;7,33
1288;11013,45;11,01;7,58
1289;11020,33;11,02;6,88
1290;11027,46;11,03;7,13
1291;11034,41;11,03;6,95
1292;11041,39;11,04;6,98
1293;11048,69;11,05;7,3
1294;11055,89;11,06;7,2
1295;11065;11,06;9,11
1296;11071,55;11,07;6,55
1297;11079,23;11,08;7,68
1298;11085,71;11,09;6,48
1299;11092,82;11,09;7,11
1300;11100,26;11,1;7,44
1301;11107,6;11,11;7,34
1302;11115,19;11,12;7,59
1303;11122,5;11,12;7,31
1304;11130,14;11,13;7,64
1305;11137,46;11,14;7,32
1306;11145,06;11,15;7,6
1307;11152,44;11,15;7,38
1308;11159,85;11,16;7,41
1309;11167,62;11,17;7,77
1310;11175,12;11,18;7,5
1311;11182,97;11,18;7,85
1312;11190,58;11,19;7,61
1313;11198,28;11,2;7,7
1314;11205,87;11,21;7,59
1315;11213,7;11,21;7,83
1316;11221,27;11,22;7,57
1317;11229,25;11,23;7,98
1318;11236,9;11,24;7,65
1319;11246,5;11,25;9,6
1320;11253,44;11,25;6,94
1321;11261,06;11,26;7,62
1322;11269,21;11,27;8,15
1323;11277,02;11,28;7,81
1324;11284,98;11,28;7,96
1325;11292,91;11,29;7,93
1326;11301,04;11,3;8,13
1327;11308,9;11,31;7,86
1328;11317,11;11,32;8,21
1329;11325,01;11,33;7,9
1330;11333,26;11,33;8,25
1331;11341,13;11,34;7,87
1332;11349,2;11,35;8,07
1333;11357,12;11,36;7,92
1334;11365,37;11,37;8,25
1335;11373,31;11,37;7,94
1336;11381,49;11,38;8,18
1337;11389,49;11,39;8
1338;11399,27;11,4;9,78
1339;11406,69;11,41;7,42
1340;11415,14;11,42;8,45
1341;11423,37;11,42;8,23
1342;11431,98;11,43;8,61
1343;11440,39;11,44;8,41
1344;11449,05;11,45;8,66
1345;11457,66;11,46;8,61
1346;11466,66;11,47;9
1347;11475,81;11,48;9,15
1348;11485,14;11,49;9,33
1349;11494,46;11,49;9,32
1350;11504,16;11,5;9,7
1351;11514,35;11,51;10,19
1352;11524,48;11,52;10,13
1353;11535,25;11,54;10,77
1354;11546,47;11,55;11,22
1355;11557,88;11,56;11,41
1356;11570;11,57;12,12
1357;11583,59;11,58;13,59
1358;11597,08;11,6;13,49
1359;11611,33;11,61;14,25
1360;11625,83;11,63;14,5
1361;11641,44;11,64;15,61
1362;11657,49;11,66;16,05
1363;11675,8;11,68;18,31
1364;11693,08;11,69;17,28
1365;11710,6;11,71;17,52
1366;11728,47;11,73;17,87
1367;11746,87;11,75;18,4
1368;11765,34;11,77;18,47
1369;11784,39;11,78;19,05
1370;11803,47;11,8;19,08
1371;11823,21;11,82;19,74
1372;11842,75;11,84;19,54
1373;11863,08;11,86;20,33
1374;11884,76;11,88;21,68
1375;11905,3;11,91;20,54
1376;11925,71;11,93;20,41
1377;11945,36;11,95;19,65
1378;11964,56;11,96;19,2
1379;11983,62;11,98;19,06
1380;12003,08;12;19,46
1381;12022,57;12,02;19,49
1382;12041,87;12,04;19,3
1383;12061,35;12,06;19,48
1384;12081,76;12,08;20,41
1385;12100,69;12,1;18,93
1386;12119,91;12,12;19,22
1387;12138,85;12,14;18,94
1388;12158,12;12,16;19,27
1389;12177,48;12,18;19,36
1390;12196,47;12,2;18,99
1391;12215,58;12,22;19,11
1392;12235,14;12,24;19,56
1393;12254,64;12,25;19,5
1394;12273,66;12,27;19,02
1395;12293,17;12,29;19,51
1396;12312,75;12,31;19,58
1397;12332,66;12,33;19,91
1398;12352,24;12,35;19,58
1399;12371,26;12,37;19,02
1400;12390,48;12,39;19,22
1401;12409,83;12,41;19,35
1402;12428,71;12,43;18,88
1403;12447,75;12,45;19,04
1404;12466,86;12,47;19,11
1405;12485,91;12,49;19,05
1406;12504,54;12,5;18,63
1407;12523,77;12,52;19,23
1408;12542,18;12,54;18,41
1409;12560,58;12,56;18,4
1410;12578,92;12,58;18,34
1411;12596,87;12,6;17,95
1412;12614,17;12,61;17,3
1413;12631,4;12,63;17,23
1414;12647,77;12,65;16,37
1415;12664,09;12,66;16,32
1416;12680,61;12,68;16,52
1417;12697,05;12,7;16,44
1418;12713,38;12,71;16,33
1419;12730,15;12,73;16,77
1420;12746,85;12,75;16,7
1421;12763,31;12,76;16,46
1422;12780,06;12,78;16,75
1423;12796,82;12,8;16,76
1424;12813,5;12,81;16,68
1425;12830,09;12,83;16,59
1426;12846,83;12,85;16,74
1427;12863,39;12,86;16,56
1428;12879,77;12,88;16,38
1429;12896,32;12,9;16,55
1430;12913,09;12,91;16,77
1431;12930,41;12,93;17,32
1432;12947,56;12,95;17,15
1433;12964,2;12,96;16,64
1434;12980,36;12,98;16,16
1435;12996,99;13;16,63
1436;13013,49;13,01;16,5
1437;13029,63;13,03;16,14
1438;13045,42;13,05;15,79
1439;13060,73;13,06;15,31
1440;13076,1;13,08;15,37
1441;13091,26;13,09;15,16
1442;13106,64;13,11;15,38
1443;13121,82;13,12;15,18
1444;13136,9;13,14;15,08
1445;13152,05;13,15;15,15
1446;13166,4;13,17;14,35
1447;13180,64;13,18;14,24
1448;13194,16;13,19;13,52
1449;13207,72;13,21;13,56
1450;13221,57;13,22;13,85
1451;13235,51;13,24;13,94
1452;13249,32;13,25;13,81
1453;13262,93;13,26;13,61
1454;13276,88;13,28;13,95
1455;13290,43;13,29;13,55
1456;13304,2;13,3;13,77
1457;13317,66;13,32;13,46
1458;13331,41;13,33;13,75
1459;13344,61;13,34;13,2
1460;13358,12;13,36;13,51
1461;13371,5;13,37;13,38
1462;13384,72;13,38;13,22
1463;13397,47;13,4;12,75
1464;13409,92;13,41;12,45
1465;13422,81;13,42;12,89
1466;13435,29;13,44;12,48
1467;13447,5;13,45;12,21
1468;13459,55;13,46;12,05
1469;13471,9;13,47;12,35
1470;13484,14;13,48;12,24
1471;13496,02;13,5;11,88
1472;13508,32;13,51;12,3
1473;13519,98;13,52;11,66
1474;13531,44;13,53;11,46
1475;13542,25;13,54;10,81
1476;13553,01;13,55;10,76
1477;13564,7;13,56;11,69
1478;13574,21;13,57;9,51
1479;13585,03;13,59;10,82
1480;13595,21;13,6;10,18
1481;13605,46;13,61;10,25
1482;13615,61;13,62;10,15
1483;13625,63;13,63;10,02
1484;13635,72;13,64;10,09
1485;13645,74;13,65;10,02
1486;13655,81;13,66;10,07
1487;13665,75;13,67;9,94
1488;13676,16;13,68;10,41
1489;13687,78;13,69;11,62
1490;13696,26;13,7;8,48
1491;13704,84;13,7;8,58
1492;13714,19;13,71;9,35
1493;13723,27;13,72;9,08
1494;13732,6;13,73;9,33
1495;13741,79;13,74;9,19
1496;13751,19;13,75;9,4
1497;13760,41;13,76;9,22
1498;13770,63;13,77;10,22
1499;13778,86;13,78;8,23
1500;13787,78;13,79;8,92
1501;13797,36;13,8;9,58
1502;13805,7;13,81;8,34
1503;13814,75;13,81;9,05
1504;13823,33;13,82;8,58
1505;13832,08;13,83;8,75
1506;13841,02;13,84;8,94
1507;13849,36;13,85;8,34
1508;13858,16;13,86;8,8
1509;13866,78;13,87;8,62
1510;13875,06;13,88;8,28
1511;13883,28;13,88;8,22
1512;13891,39;13,89;8,11
1513;13900,02;13,9;8,63
1514;13908,54;13,91;8,52
1515;13916,77;13,92;8,23
1516;13924,99;13,92;8,22
1517;13933,42;13,93;8,43
1518;13941,95;13,94;8,53
1519;13950,2;13,95;8,25
1520;13958,62;13,96;8,42
1521;13966,81;13,97;8,19
1522;13974,97;13,97;8,16
1523;13983,29;13,98;8,32
1524;13991,92;13,99;8,63
1525;14000,22;14;8,3
1526;14009,2;14,01;8,98
1527;14018,02;14,02;8,82
1528;14026,18;14,03;8,16
1529;14034,34;14,03;8,16
1530;14042,63;14,04;8,29
1531;14050,79;14,05;8,16
1532;14059,02;14,06;8,23
1533;14067,14;14,07;8,12
1534;14075,31;14,08;8,17
1535;14083,87;14,08;8,56
1536;14092,23;14,09;8,36
1537;14100,49;14,1;8,26
1538;14108,58;14,11;8,09
1539;14116,88;14,12;8,3
1540;14125,08;14,13;8,2
1541;14133,26;14,13;8,18
1542;14141,54;14,14;8,28
1543;14150,24;14,15;8,7
1544;14158,6;14,16;8,36
1545;14166,68;14,17;8,08
1546;14175,13;14,18;8,45
1547;14183,25;14,18;8,12
1548;14191,51;14,19;8,26
1549;14199,92;14,2;8,41
1550;14208,28;14,21;8,36
1551;14216,65;14,22;8,37
1552;14225,05;14,23;8,4
1553;14233,2;14,23;8,15
1554;14241,41;14,24;8,21
1555;14249,61;14,25;8,2
1556;14257,63;14,26;8,02
1557;14266,12;14,27;8,49
1558;14274,52;14,27;8,4
1559;14283,31;14,28;8,79
1560;14291,81;14,29;8,5
1561;14300,38;14,3;8,57
1562;14308,93;14,31;8,55
1563;14317,44;14,32;8,51
1564;14325,81;14,33;8,37
1565;14334,71;14,33;8,9
1566;14343,13;14,34;8,42
1567;14351,94;14,35;8,81
1568;14360,36;14,36;8,42
1569;14368,79;14,37;8,43
1570;14377,32;14,38;8,53
1571;14388,15;14,39;10,83
1572;14396,16;14,4;8,01
1573;14404,47;14,4;8,31
1574;14412,5;14,41;8,03
1575;14420,93;14,42;8,43
1576;14428,99;14,43;8,06
1577;14437,16;14,44;8,17
1578;14447,01;14,45;9,85
1579;14455,55;14,46;8,54
1580;14464,1;14,46;8,55
1581;14472,18;14,47;8,08
1582;14480,84;14,48;8,66
1583;14489,66;14,49;8,82
1584;14498,12;14,5;8,46
1585;14506;14,51;7,88
1586;14514,36;14,51;8,36
1587;14522,68;14,52;8,32
1588;14531,14;14,53;8,46
1589;14539,61;14,54;8,47
1590;14548,25;14,55;8,64
1591;14556,71;14,56;8,46
1592;14565,49;14,57;8,78
1593;14574,24;14,57;8,75
1594;14583,3;14,58;9,06
1595;14592,1;14,59;8,8
1596;14601,06;14,6;8,96
1597;14609,91;14,61;8,85
1598;14618,92;14,62;9,01
1599;14627,87;14,63;8,95
1600;14636,55;14,64;8,68
1601;14645,52;14,65;8,97
1602;14654,25;14,65;8,73
1603;14663,27;14,66;9,02
1604;14672,06;14,67;8,79
1605;14681,16;14,68;9,1
1606;14690,17;14,69;9,01
1607;14699,24;14,7;9,07
1608;14708,04;14,71;8,8
1609;14717,17;14,72;9,13
1610;14726,04;14,73;8,87
1611;14735,35;14,74;9,31
1612;14744,45;14,74;9,1
1613;14753,47;14,75;9,02
1614;14762,8;14,76;9,33
1615;14771,86;14,77;9,06
1616;14781,14;14,78;9,28
1617;14790,23;14,79;9,09
1618;14800,85;14,8;10,62
1619;14808,49;14,81;7,64
1620;14817,66;14,82;9,17
1621;14826,76;14,83;9,1
1622;14836,01;14,84;9,25
1623;14845,14;14,85;9,13
1624;14854,06;14,85;8,92
1625;14863,26;14,86;9,2
1626;14872,13;14,87;8,87
1627;14881,14;14,88;9,01
1628;14889,96;14,89;8,82
1629;14899,12;14,9;9,16
1630;14908,01;14,91;8,89
1631;14917,2;14,92;9,19
1632;14926,12;14,93;8,92
1633;14935,31;14,94;9,19
1634;14944,24;14,94;8,93
1635;14953,36;14,95;9,12
1636;14962,71;14,96;9,35
1637;14971,73;14,97;9,02
1638;14980,95;14,98;9,22
1639;14989,92;14,99;8,97
1640;14999,31;15;9,39
1641;15008,2;15,01;8,89
1642;15018,57;15,02;10,37
1643;15026,89;15,03;8,32
1644;15036,06;15,04;9,17
1645;15045,44;15,05;9,38
1646;15054,5;15,05;9,06
1647;15063,99;15,06;9,49
1648;15073,15;15,07;9,16
1649;15082,59;15,08;9,44
1650;15091,78;15,09;9,19
1651;15101,39;15,1;9,61
1652;15110,92;15,11;9,53
1653;15120,41;15,12;9,49
1654;15130,26;15,13;9,85
1655;15139,85;15,14;9,59
1656;15149,83;15,15;9,98
1657;15159,66;15,16;9,83
1658;15169,8;15,17;10,14
1659;15180,31;15,18;10,51
1660;15190,65;15,19;10,34
1661;15201,41;15,2;10,76
1662;15212,41;15,21;11
1663;15223,11;15,22;10,7
1664;15234,29;15,23;11,18
1665;15245,71;15,25;11,42
1666;15260,59;15,26;14,88
1667;15271,35;15,27;10,76
1668;15283,44;15,28;12,09
1669;15295,45;15,3;12,01
1670;15307,44;15,31;11,99
1671;15319,84;15,32;12,4
1672;15332,37;15,33;12,53
1673;15345,25;15,35;12,88
1674;15357,99;15,36;12,74
1675;15371,45;15,37;13,46
1676;15386;15,39;14,55
1677;15400,12;15,4;14,12
1678;15414,62;15,41;14,5
1679;15429,25;15,43;14,63
1680;15443,83;15,44;14,58
1681;15458,8;15,46;14,97
1682;15474,48;15,47;15,68
1683;15490,19;15,49;15,71
1684;15506,27;15,51;16,08
1685;15522,47;15,52;16,2
1686;15539,04;15,54;16,57
1687;15555,96;15,56;16,92
1688;15573,52;15,57;17,56
1689;15591,22;15,59;17,7
1690;15608,36;15,61;17,14
1691;15625,68;15,63;17,32
1692;15643,61;15,64;17,93
1693;15660,95;15,66;17,34
1694;15678,83;15,68;17,88
1695;15696,65;15,7;17,82
1696;15713,94;15,71;17,29
1697;15731,23;15,73;17,29
1698;15748,25;15,75;17,02
1699;15765,44;15,77;17,19
1700;15783,5;15,78;18,06
1701;15802,85;15,8;19,35
1702;15844,37;15,84;41,52
1703;15865,38;15,87;21,01
1704;15882,69;15,88;17,31
1705;15900,62;15,9;17,93
1706;15918,39;15,92;17,77
1707;15936,49;15,94;18,1
1708;15954,75;15,95;18,26
1709;15972,94;15,97;18,19
1710;15991,44;15,99;18,5
1711;16010,27;16,01;18,83
1712;16028,49;16,03;18,22
1713;16047,49;16,05;19
1714;16065,22;16,07;17,73
1715;16083,52;16,08;18,3
1716;16101,91;16,1;18,39
1717;16120,25;16,12;18,34
1718;16138,5;16,14;18,25
1719;16156,68;16,16;18,18
1720;16175,35;16,18;18,67
1721;16193,51;16,19;18,16
1722;16211,96;16,21;18,45
1723;16230,85;16,23;18,89
1724;16251,9;16,25;21,05
1725;16271,73;16,27;19,83
1726;16292,03;16,29;20,3
1727;16311,35;16,31;19,32
1728;16330,8;16,33;19,45
1729;16350,45;16,35;19,65
1730;16370,12;16,37;19,67
1731;16389,46;16,39;19,34
1732;16408,86;16,41;19,4
1733;16428,69;16,43;19,83
1734;16448,05;16,45;19,36
1735;16467,26;16,47;19,21
1736;16486,63;16,49;19,37
1737;16506,33;16,51;19,7
1738;16526,32;16,53;19,99
1739;16546,86;16,55;20,54
1740;16567,68;16,57;20,82
1741;16589,06;16,59;21,38
1742;16610,01;16,61;20,95
1743;16631,12;16,63;21,11
1744;16651,29;16,65;20,17
1745;16671,42;16,67;20,13
1746;16691,2;16,69;19,78
1747;16711,01;16,71;19,81
1748;16730,19;16,73;19,18
1749;16748,92;16,75;18,73
1750;16767,77;16,77;18,85
1751;16786,7;16,79;18,93
1752;16806,23;16,81;19,53
1753;16825,71;16,83;19,48
1754;16845,14;16,85;19,43
1755;16864,66;16,86;19,52
1756;16884,53;16,88;19,87
1757;16904,65;16,9;20,12
1758;16925;16,92;20,35
1759;16945,57;16,95;20,57
1760;16966,37;16,97;20,8
1761;16987,32;16,99;20,95
1762;17008,19;17,01;20,87
1763;17028,15;17,03;19,96
1764;17048,05;17,05;19,9
1765;17067,84;17,07;19,79
1766;17088,18;17,09;20,34
1767;17108,9;17,11;20,72
1768;17128,89;17,13;19,99
1769;17148,95;17,15;20,06
1770;17168,25;17,17;19,3
1771;17187,73;17,19;19,48
1772;17206,8;17,21;19,07
1773;17225,91;17,23;19,11
1774;17244,85;17,24;18,94
1775;17263,84;17,26;18,99
1776;17282,72;17,28;18,88
1777;17301,67;17,3;18,95
1778;17320,03;17,32;18,36
1779;17337,98;17,34;17,95
1780;17355,82;17,36;17,84
1781;17373,71;17,37;17,89
1782;17391,46;17,39;17,75
1783;17409,25;17,41;17,79
1784;17426,92;17,43;17,67
1785;17444,21;17,44;17,29
1786;17461,41;17,46;17,2
1787;17478,19;17,48;16,78
1788;17494,75;17,49;16,56
1789;17511,63;17,51;16,88
1790;17528,17;17,53;16,54
1791;17544,94;17,54;16,77
1792;17560,75;17,56;15,81
1793;17576,32;17,58;15,57
1794;17592,01;17,59;15,69
1795;17607,32;17,61;15,31
1796;17622,24;17,62;14,92
1797;17636,74;17,64;14,5
1798;17651,03;17,65;14,29
1799;17665,14;17,67;14,11
1800;17678,68;17,68;13,54
1801;17691,83;17,69;13,15
1802;17705,19;17,71;13,36
1803;17718,64;17,72;13,45
1804;17731,62;17,73;12,98
1805;17744,21;17,74;12,59
1806;17756,44;17,76;12,23
1807;17768,92;17,77;12,48
1808;17780,78;17,78;11,86
1809;17792,16;17,79;11,38
1810;17803,38;17,8;11,22
1811;17814,68;17,81;11,3
1812;17825,44;17,83;10,76
1813;17836,11;17,84;10,67
1814;17846,76;17,85;10,65
1815;17856,98;17,86;10,22
1816;17867,26;17,87;10,28
1817;17877,27;17,88;10,01
1818;17887,42;17,89;10,15
1819;17897,73;17,9;10,31
1820;17907,62;17,91;9,89
