Frame; Time (ms);Time (s);Delta
2435;22535,65;22,53565;9,041
2436;22544,691;22,544691;8,716
2437;22553,407;22,553407;8,891
2438;22562,298;22,562298;8,705
2439;22571,003;22,571003;9,098
2440;22580,101;22,580101;8,476
2441;22588,577;22,588577;8,514
2442;22597,091;22,597091;8,202
2443;22605,293;22,605293;8,327
2444;22613,62;22,61362;8,154
2445;22621,774;22,621774;8,466
2446;22630,24;22,63024;8,144
2447;22638,384;22,638384;8,623
2448;22647,007;22,647007;8,331
2449;22655,338;22,655338;8,497
2450;22663,835;22,663835;8,141
2451;22671,976;22,671976;8,387
2452;22680,363;22,680363;8,194
2453;22688,557;22,688557;8,438
2454;22696,995;22,696995;8,102
2455;22705,097;22,705097;8,361
2456;22713,458;22,713458;7,971
2457;22721,429;22,721429;8,188
2458;22729,617;22,729617;8,018
2459;22737,635;22,737635;8,19
2460;22745,825;22,745825;7,995
2461;22753,82;22,75382;8,233
2462;22762,053;22,762053;7,868
2463;22769,921;22,769921;8,073
2464;22777,994;22,777994;7,807
2465;22785,801;22,785801;7,779
2466;22793,58;22,79358;8,604
2467;22802,184;22,802184;7,026
2468;22809,21;22,80921;8,039
2469;22817,249;22,817249;7,746
2470;22824,995;22,824995;7,936
2471;22832,931;22,832931;7,697
2472;22840,628;22,840628;7,903
2473;22848,531;22,848531;7,636
2474;22856,167;22,856167;8,15
2475;22864,317;22,864317;7,661
2476;22871,978;22,871978;7,884
2477;22879,862;22,879862;7,604
2478;22887,466;22,887466;7,818
2479;22895,284;22,895284;7,509
2480;22902,793;22,902793;7,575
2481;22910,368;22,910368;7,697
2482;22918,065;22,918065;7,577
2483;22925,642;22,925642;7,827
2484;22933,469;22,933469;7,453
2485;22940,922;22,940922;7,708
2486;22948,63;22,94863;7,521
2487;22956,151;22,956151;7,809
2488;22963,96;22,96396;7,371
2489;22971,331;22,971331;7,699
2490;22979,03;22,97903;7,455
2491;22986,485;22,986485;7,72
2492;22994,205;22,994205;7,487
2493;23001,692;23,001692;7,484
2494;23009,176;23,009176;7,751
2495;23016,927;23,016927;8,255
2496;23025,182;23,025182;7,673
2497;23032,855;23,032855;7,452
2498;23040,307;23,040307;7,76
2499;23048,067;23,048067;7,62
2500;23055,687;23,055687;7,888
2501;23063,575;23,063575;7,756
2502;23071,331;23,071331;7,828
2503;23079,159;23,079159;7,578
2504;23086,737;23,086737;7,781
2505;23094,518;23,094518;7,636
2506;23102,154;23,102154;7,641
2507;23109,795;23,109795;7,945
2508;23117,74;23,11774;7,592
2509;23125,332;23,125332;7,897
2510;23133,229;23,133229;7,619
2511;23140,848;23,140848;7,816
2512;23148,664;23,148664;7,62
2513;23156,284;23,156284;7,972
2514;23164,256;23,164256;7,739
2515;23171,995;23,171995;8
2516;23179,995;23,179995;7,67
2517;23187,665;23,187665;8,045
2518;23195,71;23,19571;7,762
2519;23203,472;23,203472;7,955
2520;23211,427;23,211427;7,806
2521;23219,233;23,219233;8,013
2522;23227,246;23,227246;7,881
2523;23235,127;23,235127;7,896
2524;23243,023;23,243023;8,254
2525;23251,277;23,251277;7,974
2526;23259,251;23,259251;8,203
2527;23267,454;23,267454;8,165
2528;23275,619;23,275619;8,391
2529;23284,01;23,28401;9,888
2530;23293,898;23,293898;9,938
2531;23303,836;23,303836;8,598
2532;23312,434;23,312434;8,228
2533;23320,662;23,320662;8,484
2534;23329,146;23,329146;8,294
2535;23337,44;23,33744;8,602
2536;23346,042;23,346042;8,479
2537;23354,521;23,354521;8,701
2538;23363,222;23,363222;8,457
2539;23371,679;23,371679;8,933
2540;23380,612;23,380612;8,711
2541;23389,323;23,389323;8,861
2542;23398,184;23,398184;8,656
2543;23406,84;23,40684;8,919
2544;23415,759;23,415759;8,817
2545;23424,576;23,424576;9,186
2546;23433,762;23,433762;8,935
2547;23442,697;23,442697;9,36
2548;23452,057;23,452057;9,299
2549;23461,356;23,461356;9,09
2550;23470,446;23,470446;10,297
2551;23480,743;23,480743;9,308
2552;23490,051;23,490051;9,601
2553;23499,652;23,499652;9,369
2554;23509,021;23,509021;9,744
2555;23518,765;23,518765;9,687
2556;23528,452;23,528452;9,582
2557;23538,034;23,538034;9,783
2558;23547,817;23,547817;9,634
2559;23557,451;23,557451;9,889
2560;23567,34;23,56734;9,794
2561;23577,134;23,577134;10,46
2562;23587,594;23,587594;10,02
2563;23597,614;23,597614;10,199
2564;23607,813;23,607813;10,279
2565;23618,092;23,618092;10,273
2566;23628,365;23,628365;10,23
2567;23638,595;23,638595;10,351
2568;23648,946;23,648946;10,22
2569;23659,166;23,659166;10,583
2570;23669,749;23,669749;10,705
2571;23680,454;23,680454;10,498
2572;23690,952;23,690952;10,71
2573;23701,662;23,701662;10,711
2574;23712,373;23,712373;10,245
2575;23722,618;23,722618;10,415
2576;23733,033;23,733033;9,948
2577;23742,981;23,742981;10,24
2578;23753,221;23,753221;10,36
2579;23763,581;23,763581;10,119
2580;23773,7;23,7737;10,339
2581;23784,039;23,784039;10,158
2582;23794,197;23,794197;10,326
2583;23804,523;23,804523;10,245
2584;23814,768;23,814768;10,084
2585;23824,852;23,824852;10,241
2586;23835,093;23,835093;9,955
2587;23845,048;23,845048;9,779
2588;23854,827;23,854827;9,926
2589;23864,753;23,864753;9,418
2590;23874,171;23,874171;9,651
2591;23883,822;23,883822;9,52
2592;23893,342;23,893342;9,578
2593;23902,92;23,90292;9,7
2594;23912,62;23,91262;9,399
2595;23922,019;23,922019;9,578
2596;23931,597;23,931597;9,162
2597;23940,759;23,940759;9,366
2598;23950,125;23,950125;9,012
2599;23959,137;23,959137;9,212
2600;23968,349;23,968349;9,05
2601;23977,399;23,977399;8,882
2602;23986,281;23,986281;9,019
2603;23995,3;23,9953;8,678
2604;24003,978;24,003978;8,969
2605;24012,947;24,012947;8,538
2606;24021,485;24,021485;8,861
2607;24030,346;24,030346;8,361
2608;24038,707;24,038707;8,678
2609;24047,385;24,047385;8,324
2610;24055,709;24,055709;8,645
2611;24064,354;24,064354;8,282
2612;24072,636;24,072636;8,574
2613;24081,21;24,08121;8,225
2614;24089,435;24,089435;8,797
2615;24098,232;24,098232;8,023
2616;24106,255;24,106255;8,38
2617;24114,635;24,114635;7,754
2618;24122,389;24,122389;8,043
2619;24130,432;24,130432;7,781
2620;24138,213;24,138213;8,058
2621;24146,271;24,146271;7,597
2622;24153,868;24,153868;7,797
2623;24161,665;24,161665;7,631
2624;24169,296;24,169296;7,582
2625;24176,878;24,176878;7,828
2626;24184,706;24,184706;7,877
2627;24192,583;24,192583;7,771
2628;24200,354;24,200354;7,479
2629;24207,833;24,207833;7,568
2630;24215,401;24,215401;7,316
2631;24222,717;24,222717;7,506
2632;24230,223;24,230223;7,328
2633;24237,551;24,237551;7,624
2634;24245,175;24,245175;7,317
2635;24252,492;24,252492;7,371
2636;24259,863;24,259863;7,557
2637;24267,42;24,26742;7,184
2638;24274,604;24,274604;7,495
2639;24282,099;24,282099;7,107
2640;24289,206;24,289206;7,279
2641;24296,485;24,296485;7,5
2642;24303,985;24,303985;7,489
2643;24311,474;24,311474;7,115
2644;24318,589;24,318589;7,144
2645;24325,733;24,325733;7,443
2646;24333,176;24,333176;7,075
2647;24340,251;24,340251;7,237
2648;24347,488;24,347488;7,021
2649;24354,509;24,354509;7,607
2650;24362,116;24,362116;6,958
2651;24369,074;24,369074;6,982
2652;24376,056;24,376056;7,476
2653;24383,532;24,383532;6,99
2654;24390,522;24,390522;7,048
2655;24397,57;24,39757;9,885
2656;24407,455;24,407455;7,037
2657;24414,492;24,414492;6,953
2658;24421,445;24,421445;7,621
2659;24429,066;24,429066;7,031
2660;24436,097;24,436097;7,009
2661;24443,106;24,443106;7,352
2662;24450,458;24,450458;7,085
2663;24457,543;24,457543;7,187
2664;24464,73;24,46473;7,076
2665;24471,806;24,471806;7,204
2666;24479,01;24,47901;7,186
2667;24486,196;24,486196;6,977
2668;24493,173;24,493173;7,368
2669;24500,541;24,500541;7,219
2670;24507,76;24,50776;7,376
2671;24515,136;24,515136;7,002
2672;24522,138;24,522138;7,754
2673;24529,892;24,529892;6,89
2674;24536,782;24,536782;7,23
2675;24544,012;24,544012;6,967
2676;24550,979;24,550979;6,969
2677;24557,948;24,557948;7,292
2678;24565,24;24,56524;7
2679;24572,24;24,57224;7,488
2680;24579,728;24,579728;7,091
2681;24586,819;24,586819;7,208
2682;24594,027;24,594027;7,181
2683;24601,208;24,601208;6,89
2684;24608,098;24,608098;7,265
2685;24615,363;24,615363;7,049
2686;24622,412;24,622412;7,432
2687;24629,844;24,629844;7,085
2688;24636,929;24,636929;7,137
2689;24644,066;24,644066;7,315
2690;24651,381;24,651381;7,251
2691;24658,632;24,658632;7,548
2692;24666,18;24,66618;7,186
2693;24673,366;24,673366;7,517
2694;24680,883;24,680883;7,216
2695;24688,099;24,688099;7,491
2696;24695,59;24,69559;7,23
2697;24702,82;24,70282;7,683
2698;24710,503;24,710503;7,153
2699;24717,656;24,717656;7,185
2700;24724,841;24,724841;7,386
2701;24732,227;24,732227;7,219
2702;24739,446;24,739446;7,465
2703;24746,911;24,746911;7,223
2704;24754,134;24,754134;7,64
2705;24761,774;24,761774;7,207
2706;24768,981;24,768981;7,302
2707;24776,283;24,776283;7,532
2708;24783,815;24,783815;7,311
2709;24791,126;24,791126;7,608
2710;24798,734;24,798734;7,352
2711;24806,086;24,806086;7,619
2712;24813,705;24,813705;7,352
2713;24821,057;24,821057;7,607
2714;24828,664;24,828664;7,366
2715;24836,03;24,83603;7,427
2716;24843,457;24,843457;7,579
2717;24851,036;24,851036;7,271
2718;24858,307;24,858307;7,69
2719;24865,997;24,865997;7,24
2720;24873,237;24,873237;7,882
2721;24881,119;24,881119;7,402
2722;24888,521;24,888521;7,764
2723;24896,285;24,896285;7,302
2724;24903,587;24,903587;7,393
2725;24910,98;24,91098;7,701
2726;24918,681;24,918681;7,395
2727;24926,076;24,926076;7,614
2728;24933,69;24,93369;7,398
2729;24941,088;24,941088;7,516
2730;24948,604;24,948604;7,373
2731;24955,977;24,955977;7,655
2732;24963,632;24,963632;7,371
2733;24971,003;24,971003;7,612
2734;24978,615;24,978615;7,43
2735;24986,045;24,986045;7,421
2736;24993,466;24,993466;7,821
2737;25001,287;25,001287;7,332
2738;25008,619;25,008619;7,752
2739;25016,371;25,016371;7,341
2740;25023,712;25,023712;7,828
2741;25031,54;25,03154;7,417
2742;25038,957;25,038957;7,72
2743;25046,677;25,046677;7,338
2744;25054,015;25,054015;7,726
2745;25061,741;25,061741;7,398
2746;25069,139;25,069139;7,448
2747;25076,587;25,076587;7,719
2748;25084,306;25,084306;7,47
2749;25091,776;25,091776;7,737
2750;25099,513;25,099513;7,449
2751;25106,962;25,106962;7,65
2752;25114,612;25,114612;7,635
2753;25122,247;25,122247;7,742
2754;25129,989;25,129989;7,473
2755;25137,462;25,137462;7,627
2756;25145,089;25,145089;7,388
2757;25152,477;25,152477;7,386
2758;25159,863;25,159863;7,772
2759;25167,635;25,167635;7,356
2760;25174,991;25,174991;7,525
2761;25182,516;25,182516;7,272
2762;25189,788;25,189788;7,649
2763;25197,437;25,197437;7,327
2764;25204,764;25,204764;7,592
2765;25212,356;25,212356;7,364
2766;25219,72;25,21972;7,501
2767;25227,221;25,227221;7,303
2768;25234,524;25,234524;7,286
2769;25241,81;25,24181;7,619
2770;25249,429;25,249429;7,277
2771;25256,706;25,256706;7,578
2772;25264,284;25,264284;7,36
2773;25271,644;25,271644;7,553
2774;25279,197;25,279197;7,127
2775;25286,324;25,286324;7,185
2776;25293,509;25,293509;7,53
2777;25301,039;25,301039;7,114
2778;25308,153;25,308153;7,373
2779;25315,526;25,315526;7,242
2780;25322,768;25,322768;7,319
2781;25330,087;25,330087;7,141
2782;25337,228;25,337228;7,281
2783;25344,509;25,344509;7,171
2784;25351,68;25,35168;7,104
2785;25358,784;25,358784;7,354
2786;25366,138;25,366138;7,04
2787;25373,178;25,373178;7,417
2788;25380,595;25,380595;7,028
2789;25387,623;25,387623;7,071
2790;25394,694;25,394694;7,487
2791;25402,181;25,402181;7,096
2792;25409,277;25,409277;7,356
2793;25416,633;25,416633;7,136
2794;25423,769;25,423769;7,398
2795;25431,167;25,431167;7,191
2796;25438,358;25,438358;7,53
2797;25445,888;25,445888;7,12
2798;25453,008;25,453008;7,186
2799;25460,194;25,460194;7,323
2800;25467,517;25,467517;7,099
2801;25474,616;25,474616;7,371
2802;25481,987;25,481987;7,049
2803;25489,036;25,489036;7,239
2804;25496,275;25,496275;7,013
2805;25503,288;25,503288;6,971
2806;25510,259;25,510259;7,15
2807;25517,409;25,517409;6,865
2808;25524,274;25,524274;8,397
2809;25532,671;25,532671;6,286
2810;25538,957;25,538957;7,024
2811;25545,981;25,545981;6,842
2812;25552,823;25,552823;6,914
2813;25559,737;25,559737;7,093
2814;25566,83;25,56683;6,901
2815;25573,731;25,573731;7,233
2816;25580,964;25,580964;6,872
2817;25587,836;25,587836;7,071
2818;25594,907;25,594907;6,875
2819;25601,782;25,601782;6,851
2820;25608,633;25,608633;7,165
2821;25615,798;25,615798;6,842
2822;25622,64;25,62264;7,073
2823;25629,713;25,629713;6,845
2824;25636,558;25,636558;6,874
2825;25643,432;25,643432;7,133
2826;25650,565;25,650565;6,867
2827;25657,432;25,657432;7,059
2828;25664,491;25,664491;6,863
2829;25671,354;25,671354;7,01
2830;25678,364;25,678364;6,926
2831;25685,29;25,68529;6,678
2832;25691,968;25,691968;7,136
2833;25699,104;25,699104;6,845
2834;25705,949;25,705949;7,171
2835;25713,12;25,71312;6,77
2836;25719,89;25,71989;6,882
2837;25726,772;25,726772;7,131
2838;25733,903;25,733903;6,717
2839;25740,62;25,74062;7,101
2840;25747,721;25,747721;6,927
2841;25754,648;25,754648;7,083
2842;25761,731;25,761731;6,979
2843;25768,71;25,76871;6,95
2844;25775,66;25,77566;7,28
2845;25782,94;25,78294;6,93
2846;25789,87;25,78987;7,203
2847;25797,073;25,797073;6,877
2848;25803,95;25,80395;7,12
2849;25811,07;25,81107;6,81
2850;25817,88;25,81788;6,92
2851;25824,8;25,8248;7,061
2852;25831,861;25,831861;6,88
2853;25838,741;25,838741;7,109
2854;25845,85;25,84585;6,815
2855;25852,665;25,852665;6,804
2856;25859,469;25,859469;7,116
2857;25866,585;25,866585;6,761
2858;25873,346;25,873346;6,99
2859;25880,336;25,880336;6,724
2860;25887,06;25,88706;6,738
2861;25893,798;25,893798;6,938
2862;25900,736;25,900736;6,707
2863;25907,443;25,907443;6,986
2864;25914,429;25,914429;6,734
2865;25921,163;25,921163;7,019
2866;25928,182;25,928182;6,66
2867;25934,842;25,934842;6,891
2868;25941,733;25,941733;6,934
2869;25948,667;25,948667;6,676
2870;25955,343;25,955343;6,997
2871;25962,34;25,96234;6,681
2872;25969,021;25,969021;6,669
2873;25975,69;25,97569;6,972
2874;25982,662;25,982662;6,675
2875;25989,337;25,989337;7,472
2876;25996,809;25,996809;6,314
2877;26003,123;26,003123;6,48
2878;26009,603;26,009603;6,835
2879;26016,438;26,016438;6,624
2880;26023,062;26,023062;6,859
2881;26029,921;26,029921;6,626
2882;26036,547;26,036547;6,633
2883;26043,18;26,04318;6,927
2884;26050,107;26,050107;6,607
2885;26056,714;26,056714;6,888
2886;26063,602;26,063602;6,56
2887;26070,162;26,070162;6,576
2888;26076,738;26,076738;7,654
2889;26084,392;26,084392;6,155
2890;26090,547;26,090547;6,45
2891;26096,997;26,096997;6,366
2892;26103,363;26,103363;6,55
2893;26109,913;26,109913;6,88
2894;26116,793;26,116793;6,545
2895;26123,338;26,123338;6,863
2896;26130,201;26,130201;6,514
2897;26136,715;26,136715;6,807
2898;26143,522;26,143522;7,904
2899;26151,426;26,151426;6,288
2900;26157,714;26,157714;6,011
2901;26163,725;26,163725;6,183
2902;26169,908;26,169908;6,459
2903;26176,367;26,176367;6,735
2904;26183,102;26,183102;6,523
2905;26189,625;26,189625;6,77
2906;26196,395;26,196395;6,511
2907;26202,906;26,202906;6,478
2908;26209,384;26,209384;6,764
2909;26216,148;26,216148;6,52
2910;26222,668;26,222668;6,688
2911;26229,356;26,229356;6,494
2912;26235,85;26,23585;6,601
2913;26242,451;26,242451;6,678
2914;26249,129;26,249129;6,487
2915;26255,616;26,255616;6,789
2916;26262,405;26,262405;6,502
2917;26268,907;26,268907;6,509
2918;26275,416;26,275416;6,985
2919;26282,401;26,282401;6,502
2920;26288,903;26,288903;6,562
2921;26295,465;26,295465;6,799
2922;26302,264;26,302264;6,407
2923;26308,671;26,308671;6,686
2924;26315,357;26,315357;6,524
2925;26321,881;26,321881;6,817
2926;26328,698;26,328698;6,716
2927;26335,414;26,335414;6,228
2928;26341,642;26,341642;6,948
2929;26348,59;26,34859;6,326
2930;26354,916;26,354916;6,722
2931;26361,638;26,361638;6,62
2932;26368,258;26,368258;6,471
2933;26374,729;26,374729;6,729
2934;26381,458;26,381458;6,535
2935;26387,993;26,387993;6,508
2936;26394,501;26,394501;6,889
2937;26401,39;26,40139;6,557
2938;26407,947;26,407947;6,839
2939;26414,786;26,414786;6,546
2940;26421,332;26,421332;6,751
2941;26428,083;26,428083;6,519
2942;26434,602;26,434602;6,487
2943;26441,089;26,441089;6,737
2944;26447,826;26,447826;6,489
2945;26454,315;26,454315;6,506
2946;26460,821;26,460821;6,679
2947;26467,5;26,4675;6,494
2948;26473,994;26,473994;6,665
2949;26480,659;26,480659;6,59
2950;26487,249;26,487249;6,402
2951;26493,651;26,493651;6,665
2952;26500,316;26,500316;6,54
2953;26506,856;26,506856;6,798
2954;26513,654;26,513654;6,475
2955;26520,129;26,520129;6,393
2956;26526,522;26,526522;6,793
2957;26533,315;26,533315;7,028
2958;26540,343;26,540343;7,192
2959;26547,535;26,547535;6,928
2960;26554,463;26,554463;5,947
2961;26560,41;26,56041;6,215
2962;26566,625;26,566625;6,28
2963;26572,905;26,572905;6,724
2964;26579,629;26,579629;6,435
2965;26586,064;26,586064;6,4
2966;26592,464;26,592464;6,91
2967;26599,374;26,599374;6,408
2968;26605,782;26,605782;6,449
2969;26612,231;26,612231;6,638
2970;26618,869;26,618869;6,477
2971;26625,346;26,625346;7,079
2972;26632,425;26,632425;6,303
2973;26638,728;26,638728;6,428
2974;26645,156;26,645156;6,466
2975;26651,622;26,651622;6,623
2976;26658,245;26,658245;6,435
2977;26664,68;26,66468;6,402
2978;26671,082;26,671082;6,61
2979;26677,692;26,677692;6,704
2980;26684,396;26,684396;6,187
2981;26690,583;26,690583;6,61
2982;26697,193;26,697193;6,411
2983;26703,604;26,703604;6,376
2984;26709,98;26,70998;6,714
2985;26716,694;26,716694;6,792
2986;26723,486;26,723486;6,175
2987;26729,661;26,729661;6,323
2988;26735,984;26,735984;6,59
2989;26742,574;26,742574;6,145
2990;26748,719;26,748719;6,432
2991;26755,151;26,755151;6,49
2992;26761,641;26,761641;6,329
2993;26767,97;26,76797;6,276
2994;26774,246;26,774246;6,589
2995;26780,835;26,780835;6,257
2996;26787,092;26,787092;6,34
2997;26793,432;26,793432;6,516
2998;26799,948;26,799948;6,363
2999;26806,311;26,806311;6,561
3000;26812,872;26,812872;6,486
3001;26819,358;26,819358;6,209
3002;26825,567;26,825567;6,668
3003;26832,235;26,832235;6,396
3004;26838,631;26,838631;6,71
3005;26845,341;26,845341;6,618
3006;26851,959;26,851959;6,394
3007;26858,353;26,858353;6,404
3008;26864,757;26,864757;9,375
3009;26874,132;26,874132;7,193
3010;26881,325;26,881325;6,493
3011;26887,818;26,887818;6,611
3012;26894,429;26,894429;6,504
3013;26900,933;26,900933;6,384
3014;26907,317;26,907317;6,79
3015;26914,107;26,914107;6,366
3016;26920,473;26,920473;6,48
3017;26926,953;26,926953;6,652
3018;26933,605;26,933605;6,41
3019;26940,015;26,940015;6,711
3020;26946,726;26,946726;6,441
3021;26953,167;26,953167;6,616
3022;26959,783;26,959783;6,797
3023;26966,58;26,96658;6,441
3024;26973,021;26,973021;6,756
3025;26979,777;26,979777;6,389
3026;26986,166;26,986166;6,461
3027;26992,627;26,992627;6,807
3028;26999,434;26,999434;6,423
3029;27005,857;27,005857;6,574
3030;27012,431;27,012431;6,43
3031;27018,861;27,018861;6,294
3032;27025,155;27,025155;6,922
3033;27032,077;27,032077;6,298
3034;27038,375;27,038375;6,525
3035;27044,9;27,0449;6,78
3036;27051,68;27,05168;6,728
3037;27058,408;27,058408;6,025
3038;27064,433;27,064433;6,064
3039;27070,497;27,070497;6,109
3040;27076,606;27,076606;6,688
3041;27083,294;27,083294;6,156
3042;27089,45;27,08945;6,607
3043;27096,057;27,096057;6,659
3044;27102,716;27,102716;6,148
3045;27108,864;27,108864;6,319
3046;27115,183;27,115183;6,294
3047;27121,477;27,121477;6,513
3048;27127,99;27,12799;6,28
3049;27134,27;27,13427;6,247
3050;27140,517;27,140517;6,525
3051;27147,042;27,147042;6,33
3052;27153,372;27,153372;6,167
3053;27159,539;27,159539;7,233
3054;27166,772;27,166772;6,012
3055;27172,784;27,172784;6,278
3056;27179,062;27,179062;6,218
3057;27185,28;27,18528;6,239
3058;27191,519;27,191519;6,532
3059;27198,051;27,198051;6,501
3060;27204,552;27,204552;6,361
3061;27210,913;27,210913;6,481
3062;27217,394;27,217394;6,214
3063;27223,608;27,223608;6,483
3064;27230,091;27,230091;6,396
3065;27236,487;27,236487;6,276
3066;27242,763;27,242763;6,664
3067;27249,427;27,249427;6,326
3068;27255,753;27,255753;6,729
3069;27262,482;27,262482;6,315
3070;27268,797;27,268797;6,392
3071;27275,189;27,275189;6,724
3072;27281,913;27,281913;6,409
3073;27288,322;27,288322;6,702
3074;27295,024;27,295024;6,639
